id,tweet
1388356835577499650,"Urgent -PLASMA NEEDED @PlasmaNCR @sanjayraina @mahrukhinayet Name : Ankush Bhan Gender: Male Age : 35 Blood group :O+ Plasma O+  Contact person -Ridhima Bhan Contact Details-9999487544-New Delhi Admitted in PSRI Hospital, Bed No:458-2,Press Enclave Marg,"
1388356519184400384,@krishnabgowda Dear sir my patient Rajeev Tripathi Bu No 611024 covid+ in ICU of KK hospital Yelahanka  private hospitalisation. Trying since 19Apr through BBMP control room Yelahanka &amp; 108 but didn’t get ICU bed.KK hospital is now BBMP covid hospital and request referral of BBMP
1388356309083332625,PLEASE REGISTER ON THE CoWIN APP for your vaccination slot.   TAKE AN APPOINTMENT FOR vaccination prior to visiting the hospital. We will be able to vaccinate you as per the appointment slot and as per applicable Govt’s regulations. #COVID19India #COVID19Vaccination  https://t.co/46MgIkYaNs
1388356305677545475,Sir he is very poor person and can’t afford prolonged ICU hospitalisation of KK hospital Yelahanka hence pleading for your mercy to sponsor under BBMP covid protocol 🙏🏿
1388356173640855552,"@asitbaran @SonuSood Dada ye kam Central govt ka hai. Sonu ka nahi. Disaster Managu Act Modi laya tha, state govt can't procure Oxygen. Aap aur hum chah kar ke bhi help nahi akr sakte Hospitals ko"
1388356009035325443,@Tejasvi_Surya Dear sir my patient Rajeev Tripathi Bu No 611024 covid+ in ICU of KK hospital Yelahanka private hospitalisation. Trying since 19Apr through BBMP control room Yelahanka &amp; 108 but didn’t get ICU bed.KK hospital is now BBMP covid hospital and request referral of BBMP
1388355923475800068,No vaccination drive on May 1 and 2 in Telangana govt hospitals due to shortage  https://t.co/gcI0fhUFaz
1388355902659383301,@AngoorLo @DieAttitude @raalferns @maya206 Look at the tense. Multiple hospitals all over the country have already run out of oxygen. Yes death happened everywhere but not because of lack of medical aids and facilities. I think you should go back the hole you came from.
1388355853581914113,"To facilitate treatment of Covid-19 patients, 4000 ICU beds will be set up in Bengaluru on a war footing. 500 ICU beds in each of the 8 BBMP zones will augment the healthcare infrastructure and reduce the caseload on existing hospitals."
1388355851241476096,@IamHiralRana @NiyatiMIRROR @ahmedabadmirror It’s disheartening . Hospitals should make the names of offenders public and we collectively refuse to treat them. That is the only way. No one will protect our tribe who is already on the verge of mental and physical fatigue #COVID19India #healthcare
1388355636866424833,Sir he is very poor person can’t afford private Hospitalization of KK hospital hence pleading for BBMP sponsorship under BBMP covid protocol 🙏🏿🙏🏿
1388354986245980160,"Karnataka government’s decision to  permit hospital admission of symptomatic patients even if they have tested negative and have not been allotted a PNo, will go a long way in ensuring timely medical help to infected. #Covid-19 @CMofKarnataka @mla_sudhakar  https://t.co/2KgbPZexPd"
1388354801377759236,@SRVishwanathBJP Dear sir my patient Rajeev Tripathi Bu No 611024 covid+ in ICU of KK hospital private hospitalisation. Trying since 19Apr through BBMP control room Yelahanka &amp; 108 but didn’t get ICU bed.KK hospital is now BBMP covid hospital and request referral of BBMP please
1388354451690323976,"Requirement met, patient got a bed in MS ramiah hospital. Thankyou to one and all who came forward to help:) may you and your families stay safe:)"
1388354312745586688,@sprourkela @odisha_police @DGPOdisha @digwrrkl @AdmRourkela @DMSundargarh Do we need any kind of pass for regular visit to hospital to deliver food for a hospitalized relative during lockdown?
1388354165961752584,"At least 18 #COVID patients died after a fire broke out at Welfare Hospital in Gujarat's #Bharuch earlier today.  All the survivors, rescued by locals and firefighters, have now been shifted to nearby hospitals. #hospitalfire  https://t.co/xEj1OwzkLI"
1388353953436377092,"Kerala couple ties knot at hospital after groom tests COVID positive, bride wears PPE kit  https://t.co/KVT8chTYk1 via @timesofindia"
1388353936113893376,"Know it's counter intuitive, but am sure vaccine availability will improve in weeks to come. That's how manufacturing systems work, private hospitals will be booked, slots will open and get filled. Simple fact, it won't be before June mid that sanity will prevail....don't panic"
1388353813308862469,"@Ammy1854 Mahaveer Hospital, Mohan Garden"
1388353586036305923,@drsangitareddy @Apollo_Chennai need clarity on when your vacc drive for 18+ will start in Chennai. You say it's kicking off today but neither is it showing on the Cowin app nor is your main hospital confirming this. Please give us some direction! #VaccinationForAll #chennai
1388353442528194563,@Rhea_Ziddi Tu samjhaana usko  Ipl shuru hua 2008 se  Aur hospital banaana shuru hua 2014 se 😑
1388353397409992710,@mayatweetz @GabbbarSingh Free is only in govt hospitals not in private
1388353173526507526,@Jvl52 Since he got hospital ..but many are not getting..criminal becomes priority..@AdityaRajKaul
1388353150990487554,@DHFWKA @mla_sudhakar @DVSadanandGowda @ShobhaBJP @PCMohanMP @Tejasvi_Surya @CTRavi_BJP @kiranshaw @WFRising @CitizenKamran @BangaloreBuzz @RCBTweets @NammaKarnataka_ @ADinfodeptBIDAR @MangaloreCity I have scheduled 2nd dose Vaccination on 8th May at Sakra Hospital but as per today's newspaper report now onwards Vaccination of 45+ will be held at govt centres.. What's fate of earlier scheduled Vaccination...@SakraHospital
1388352967594577921,"Unfortunately, this isn't the case with most patients who wait till the end and struggle with very low oxygen levels at home and then frantically start searching for Oxygen cylinders/hospital beds! Please do not let this happen to you/your loved ones. It's a nightmare!"
1388352965514194944,Early testing will also help in self monitoring and identifying lower range of oxygen levels at the earliest. This will give you ample amount of time to seek your doctor's advice and find a hospital bed for admission.
1388352348045537281,@BBMPCOMM Which hospitals?
1388352296875003908,@amitsurg You give hope sir. Hooligans are there everywhere and cops usually convince doctors/Hospitals not to go ahead with the litigation!
1388352245381484545,@SalmanSoz My suggestion would be to put photos of COVID warriors working in our hospital’s across the country!
1388352120806469637,Dum hai to aapki neta ko kisi hospital ke saamne 10 min rukh ne ko bolo
1388352086836858880,@Un_Common_Law @fortis_hospital @HospitalsApollo @MaxHealthcare How many slots were there for Panchsheel park?
1388351509335707649,No ventilator beds available in Bhopal today. Please send name of hospital if we have any. Verified leads only please. 3 urgent requirement @modivanibharat @CMMadhyaPradesh @ChouhanShivraj @oshowed @Rahul3091
1388351427186073602,@FaheemYounus Then where was your voice whn death was.playimg havoc in US..whn New York hospitals.hiding covid deaths..whm 6000 bodies were dumped in freezer??
1388351024558067715,@nathan_archana Patient name: Age/ Gender: Home Address/ Location:  Symptoms:  SPO2 (Oxygen %):  Patient in: (Home/Hospital/PHC/CCC):  Ward Number/Name(mandatory for RAT +ve):   COVID Test (RTPCR/RAT/Not Done):  RTPCR SRF number/BU ID:
1388350785440796672,"@nathan_archana @mohitmrao COVID result: Attendant *name: Patient/Attendant mobile number:   Co-morbid conditions: BP, Sugar, Heart conditions.:    Preferred hospital: Pvt -   Type of Bed NIV Required:General/HDU/ICU/Ventilator IN THIS FORMAT 👆"
1388350310389669892,@Uber tried booking ubercabs to go to the hospital. All the cab drivers called up to ask the drop location and cancelled. One driver even asked for extra payment.  #bangalorelockdown
1388350199492333571,@PriyankaLahiri_ @CitizenKamran We are full of educated fools and idiots. Most of these young guys think they are invincible and then one day sleeping on hospital bed and cursing Govt.
1388350003446386688,@mla_sudhakar We salute the warriors for there selfless service but the ground reports and the sight outside the hospital is very much heart breaking💔
1388349978440093703,"As the virus spread rapidly throughout the country, stadiums, hotels and train coaches were swiftly turned into makeshift hospitals. There were #Covid #workers who risked their life &amp; family to save mankind. We salute their efforts &amp; work.  #Happylabourday #MCUBE #CloudTelephony  https://t.co/XTEtae9ZL8"
1388349753436508165,"Hospitals are looting MONEY from helpless covid infected people. Where is the humanity, Hospitals should STOP taking advantage  #indianhoapitalsShowYourHumanity #covid #hospitals"
1388349720351936518,@ndtv pls cover a story on Agra district admin on why they have barred private labs from conducting RTPCR test. This strategy of bringing the cases down is rapidly turning in increased death count. District hospitals have collapsed. I urge you bcoz other godi media won't do it
1388349639200415746,@Amitabh57051 @jafarSibm @Tejasvi_Surya Every person vaccinated is registered whether walk-in or pre-registration. Only CoWin keeps count of all whether in Government or Private. Question is when Karnataka Health Minister admitted shortage of Vaccine &amp; delay in replenishment how this hospital had?
1388349476528480258,"Cracking the whip on private hospitals, Industries Minister Jagadish Shettar said in this situation of distress with many testing positive for coronavirus, the hospitals should not overburden the families @santwana99  https://t.co/Kb0PfznYaO"
1388349422145208322,#Bangalore I'm helping out a Covid help desk team set up by the RDPR department. This desk specialises in helping patients find hospital beds in Bangalore. Please DM details of Covid +ve patients who are looking for beds. Please add the SRF number and BU number in your requests.
1388349404629716993,@fortis_hospital @HospitalsApollo @MaxHealthcare News says that you will be starting vaccination for 18+ from May 1. But unable to see hospitals/slots on Cowin in Delhi. Can you clarify?  #CoWin #VaccineFor18Plus
1388349077205618694,@sudi_ontherun Verified just now. No oxygen beds available. Next status to be know by afternoon.  But supply is there to hospital.
1388348707670663170,@PMOIndia @myogiadityanath @narendramodi why no private labs are allowed to take RTPCR test in Agra? This tactic of bringing the cases down will only increase the death count. Pls allow private labs in Agra to take RTPCR test as district hospitals have collapsed. Help us
1388348472718364672,"Now patients at home isolation, Covid Care Centres and hospitals need not fall into depths of depression as they will have experts to talk to and also get some advice on health. @BoskyKhanna @santwana99   https://t.co/Io9rBnVd9v"
1388347547912003584,#Remdesivir #pune #punelockdown @SonuSood @InamdarHospital pl help Innamdar Hospital bed no 308 he is critical pl help 🙏🙏  https://t.co/GmaDcpCyhK
1388347353325662211,"@BLRrocKS @kokolorixx @isha_pant Sir, I don't know if you have seen the fb video, apparently CT scan in Sanjay Gandhi hospital is free and takes no waiting time like Pvt hospitals which are charging 5 to 6k, here it costs just 120/150 rs."
1388347167958462478,@htTweets Karnataka government in ICU they won't start any work all are born corrupt so everything they give paper AD in reality no vacancies in hospital this all central government bluff
1388347055286849537,"@RanjanSri4 @PankajSinghBJP @ARanganathan72 @shalabhmani @srinivasiyc Please call/message Santom Hospital, Prashant Vihar at *01127561024*. (Last verified: 4 day(s) ago)"
1388347052308918276,@MoHFW_INDIA can Cowin app not be updated to at least provide details on availability of vaccines? At district level even if not at hospital level? We are running blind without any idea of when vaccines will be available.
